137,8.68,-58.86,59.5,-0.00359896,0.00035313,9.9925,0.0002,1.00075e-05,14.24,14.24,0.003968,0.0095,0.004,10.6875,10.6875,0.0302696
138,8.76,-59.34,60,0.0188264,0.000741887,9.9925,0.0004,1.00075e-05,14.24,14.24,0.008546,0.0095,0.006,10.6875,10.6875,0.0488118
139,8.82,-59.84,60.5,-0.0142883,0.00129385,9.9925,0.0006,4.003e-05,10.64,10.64,0.029147,-0.01025,0.0195,10.6875,10.6875,0.147775
140,8.9,-60.34,61,0.00751167,0.00174623,9.9925,0.0016,0.000130098,10.64,10.64,0.047459,-0.01025,0.036,10.6875,10.6875,0.00205191
141,8.98,-60.82,61.5,0.0240343,0.00210191,9.99,0.0034,0.00025025,10.64,10.64,0.145123,-0.0105,0.0955,14.25,14.25,0.00138057
142,9.04,-61.32,62,-0.0172387,0.00244658,9.99,0.0074,0.00052052,10.64,10.64,0.000153,-0.01025,0.0435,14.25,14.25,0.0852568
143,9.12,-61.82,62.5,0.0129492,0.00258023,9.99,0.004,0.00016016,14.24,14.24,0.002442,0.0095,-0.0215,14.25,14.25,0.0124878
144,9.2,-62.32,63,0.0147574,0.00230286,9.99,0.0006,7.00701e-05,14.24,14.24,0.084083,0.0095,0.052,14.25,14.25,0.123845
145,9.26,-62.8,63.5,0.0213572,0.00181447,9.99,0.0028,0.00034034,14.24,14.24,0.010835,0.0095,0.0295,14.25,14.25,0.110354
146,9.34,-63.3,64,0.0180027,0.00111504,9.9925,0.003,0.000220165,14.24,14.24,0.12147,0.0095,0.05,10.6875,10.6875,0.0060393
147,9.42,-63.8,64.5,0.0184573,0.000404578,9.9925,0.0062,0.000460345,14.24,14.24,0.106973,0.0095,0.1005,10.6875,10.6875,0.0108633
148,9.48,-64.28,65,0.0252213,-0.000516927,9.9925,0.0076,0.000490368,10.64,10.64,0.005494,-0.01025,0.02,10.6875,10.6875,0.00691744
149,9.56,-64.78,65.5,0.0208539,-0.00160758,9.9925,0.0034,0.00016012,10.64,10.64,0.011598,-0.01025,-0.009,10.6875,10.6875,-0.00460752
150,9.64,-65.28,66,0.0184784,-0.00262584,9.9925,0.0004,7.00525e-05,10.64,10.64,0.006257,-0.01025,0.0065,10.6875,10.6875,-0.000994169
151,9.7,-65.76,66.45,0.0216341,-0.00329834,9.99,-0.0002,7.00701e-05,10.64,10.64,-0.004425,-0.01025,-0.011,14.25,14.25,-0.0546253
152,9.78,-66.26,67,0.0224634,-0.00369064,9.99,-0.0004,1.001e-05,10.64,10.64,-0.001373,-0.01025,-0.014,14.25,14.25,-0.0855983
153,9.86,-66.76,67.5,0.0174721,-0.00363717,9.99,-0.0004,-2.002e-05,14.24,14.24,-0.054783,0.0095,-0.0355,14.25,14.25,-0.220628
154,9.94,-67.26,68,0.0145499,-0.00329314,9.99,-0.0026,-0.00023023,14.24,14.24,-0.083777,0.0095,-0.0685,14.25,14.25,-0.226815
155,10,-67.74,68.45,-0.0242984,-0.00275958,9.99,-0.006,-0.00044044,14.24,14.24,-0.218065,0.009,-0.1465,14.25,14.25,-0.296587
156,10.08,-68.24,69,0.0195909,-0.00193343,9.9925,-0.0126,-0.000890668,14.24,14.24,-0.222643,0.009,-0.192,10.6875,10.6875,-0.429199
157,10.14,-68.74,69.5,-0.0202785,-0.00101782,9.99251,-0.0166,-0.00110083,14.24,14.24,-0.292076,0.00875,-0.213,10.6875,10.6875,-0.422921
158,10.22,-69.22,69.95,-0.0207579,-0.000229938,9.99251,-0.0204,-0.00140105,10.64,10.64,-0.422549,-0.012,-0.314,10.6875,10.6875,-0.668563
159,10.3,-69.72,70.5,0.0235384,0.00133107,9.99252,-0.027,-0.00194145,10.64,10.64,-0.415682,-0.012,-0.3395,10.6875,10.6875,-1.21863
160,10.36,-70.22,71,-0.0214255,0.00274964,9.99002,-0.0314,-0.00218218,10.64,10.64,-0.659079,-0.014,-0.4505,14.25,14.25,-1.17047
161,10.42,-70.72,71.5,-0.0242457,0.00434419,9.99005,-0.0442,-0.00323322,10.64,10.64,-1.20081,-0.02475,-0.8535,14.25,14.25,-0.897085
162,10.5,-71.2,71.95,-0.0203005,0.00480637,9.99014,-0.0726,-0.0052452,14.24,14.24,-1.14893,-0.00475,-0.9535,14.25,14.25,-1.59911
163,10.56,-71.7,72.45,-0.0253744,0.0051057,9.99015,-0.084,-0.00551546,14.24,14.24,-0.884164,0.0045,-0.6995,14.25,14.25,-1.18247
164,10.62,-72.2,73,-0.0263558,0.00638519,9.99013,-0.0756,-0.00503499,14.24,14.24,-1.58155,-0.00725,-1.0405,14.25,14.25,-1.46237
165,10.66,-72.7,73.5,-0.0404039,0.00748498,9.99025,-0.093,-0.0070169,14.24,14.24,-1.1619,-0.0035,-1.0405,14.25,14.25,-1.00324
166,10.72,-73.2,74,-0.037089,0.00856115,9.99022,-0.0932,-0.0065965,14.24,14.24,-1.44573,-0.00275,-0.9145,14.25,14.25,-1.16652
167,10.76,-73.68,74.45,-0.0476682,0.00946684,9.99023,-0.0954,-0.00683673,14.24,14.24,-0.990221,0.003,-0.8245,14.25,14.25,-1.12368
168,10.82,-74.18,74.95,-0.041711,0.0116744,9.99017,-0.0816,-0.00581575,14.24,14.24,-1.15808,0.0045,-0.716,14.25,14.25,-1.28608
